,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
12,32,VER,75.342,33.0,3.0,25.748,26.728,22.866,284.0,261.0,293.0,290.0,SOFT,22.0,Red Bull Racing,1.0,201.9605734767025,299.0,94.0,62.25448028673835,0.5053763440860215,0.1935483870967742,16.9,26.8,170.0,2.5,6.685228016067103,1.1873547852772044,0
13,34,VER,75.275,35.0,3.0,25.81,26.761,22.704,285.0,262.0,293.0,299.0,SOFT,24.0,Red Bull Racing,1.0,202.13978494623655,301.0,96.0,65.35125448028674,0.5376344086021505,0.17562724014336917,16.8,25.9,166.0,3.7,7.423389961603017,9.907892456517043,0
14,35,VER,75.221,36.0,3.0,25.855,26.727,22.639,284.0,262.0,293.0,300.0,SOFT,25.0,Red Bull Racing,1.0,201.07042253521126,302.0,96.0,62.42253521126761,0.5070422535211268,0.19014084507042253,16.8,25.6,159.0,2.5,0.7153131631298358,14.307642747040227,0
15,38,VER,75.193,39.0,3.0,25.742,26.69,22.761,284.0,262.0,293.0,297.0,SOFT,28.0,Red Bull Racing,1.0,198.95714285714286,300.0,96.0,62.510714285714286,0.5107142857142857,0.18928571428571428,16.9,25.2,157.0,2.7,-3.758467530505984,13.82079976698996,0
16,39,VER,75.132,40.0,3.0,25.77,26.752,22.61,285.0,262.0,293.0,298.0,SOFT,29.0,Red Bull Racing,1.0,203.8840579710145,301.0,93.0,62.731884057971016,0.5144927536231884,0.18478260869565216,16.8,24.9,167.0,2.7,8.52759524168339,9.485582056832458,0
17,42,VER,75.366,43.0,3.0,25.733,26.92,22.713,286.0,263.0,294.0,295.0,SOFT,32.0,Red Bull Racing,1.0,202.73454545454547,301.0,95.0,62.93090909090909,0.5127272727272727,0.16727272727272727,17.0,24.9,196.0,2.7,38.346538397418385,-7.187850385550302,0
18,45,VER,75.51,46.0,3.0,25.839,26.92,22.751,285.0,263.0,295.0,297.0,SOFT,35.0,Red Bull Racing,1.0,203.38345864661653,303.0,93.0,63.78195488721804,0.5150375939849624,0.15413533834586465,17.5,26.9,151.0,2.7,-14.177589686807243,24.291273010457626,0
19,51,VER,74.282,52.0,4.0,25.659,26.141,22.482,286.0,264.0,295.0,290.0,SOFT,4.0,Red Bull Racing,1.0,205.32142857142858,302.0,95.0,61.54642857142857,0.4785714285714286,0.17857142857142858,17.5,26.4,200.0,3.7,35.81142348265871,-11.943802329428124,0
20,52,VER,74.272,53.0,4.0,25.601,26.166,22.505,287.0,264.0,295.0,293.0,SOFT,5.0,Red Bull Racing,1.0,203.72826086956522,303.0,95.0,59.42028985507246,0.4673913043478261,0.19927536231884058,17.3,25.7,197.0,2.7,33.57459073628224,-8.351598556314059,0
21,54,VER,74.415,55.0,4.0,25.593,26.415,22.407,286.0,263.0,296.0,295.0,SOFT,7.0,Red Bull Racing,1.0,204.4271186440678,303.0,93.0,62.18305084745763,0.5016949152542373,0.18983050847457628,17.3,25.6,189.0,3.2,26.52588737474778,-2.777391280936607,0
22,56,VER,74.096,57.0,4.0,25.59,26.093,22.413,288.0,263.0,296.0,302.0,SOFT,9.0,Red Bull Racing,1.0,205.44014084507043,304.0,95.0,61.67605633802817,0.5140845070422535,0.17253521126760563,17.1,25.2,170.0,3.7,12.598061461009726,11.190296281207923,0
23,66,VER,85.536,67.0,7.0,29.5,29.893,26.143,270.0,258.0,287.0,246.0,INTERMEDIATE,7.0,Red Bull Racing,1.0,179.6909090909091,290.0,78.0,53.342424242424244,0.34545454545454546,0.20909090909090908,15.9,19.6,162.0,3.5,-29.713198847658727,-40.09017908024873,2
24,67,VER,82.867,68.0,7.0,28.747,28.429,25.691,281.0,261.0,288.0,260.0,INTERMEDIATE,8.0,Red Bull Racing,1.0,183.76298701298703,292.0,84.0,55.36363636363637,0.38961038961038963,0.2012987012987013,15.8,19.4,163.0,2.7,-20.23725621994409,-25.880405156483263,2
25,69,VER,80.865,70.0,7.0,28.192,27.815,24.858,282.0,261.0,290.0,281.0,INTERMEDIATE,10.0,Red Bull Racing,1.0,187.65292096219932,296.0,85.0,59.14089347079038,0.44673539518900346,0.15463917525773196,15.8,19.0,134.0,3.2,-36.801071196096544,6.224055171491584,2
26,70,VER,81.024,71.0,7.0,28.095,27.983,24.946,283.0,262.0,291.0,280.0,INTERMEDIATE,11.0,Red Bull Racing,1.0,189.70192307692307,296.0,85.0,58.07692307692308,0.4391025641025641,0.17307692307692307,15.7,19.0,204.0,2.5,26.90358866799455,-28.929237426841837,0
27,74,GAS,91.466,3.0,2.0,30.994,31.092,29.38,276.0,239.0,285.0,226.0,INTERMEDIATE,8.0,Alpine,4.0,163.683908045977,298.0,66.0,48.88793103448276,0.3103448275862069,0.28448275862068967,17.2,27.3,158.0,1.2,-55.176177000878155,-55.14472769580224,2
28,75,GAS,85.008,4.0,2.0,30.035,28.887,26.086,269.0,257.0,289.0,258.0,INTERMEDIATE,9.0,Alpine,3.0,174.44827586206895,289.0,78.0,54.376175548589345,0.3887147335423197,0.21630094043887146,16.7,26.2,187.0,1.3,-2.8339228028563803,-46.25519829157575,2
29,76,GAS,83.834,5.0,2.0,28.623,29.168,26.043,275.0,259.0,290.0,266.0,INTERMEDIATE,10.0,Alpine,3.0,178.24414715719064,292.0,78.0,55.046822742474916,0.38461538461538464,0.23076923076923078,16.4,24.8,150.0,1.7,-32.427674825950355,-17.122641741660704,2
30,78,GAS,83.89,7.0,2.0,28.106,29.629,26.155,276.0,258.0,291.0,285.0,INTERMEDIATE,12.0,Alpine,4.0,179.22549019607843,294.0,77.0,57.16013071895425,0.4215686274509804,0.19607843137254902,16.3,24.3,175.0,2.0,-0.929699374004213,-20.244202090424753,2
31,79,GAS,84.345,8.0,2.0,28.213,29.746,26.386,278.0,261.0,290.0,281.0,INTERMEDIATE,13.0,Alpine,4.0,177.3872053872054,296.0,77.0,57.30639730639731,0.3939393939393939,0.19865319865319866,16.5,24.1,130.0,1.8,-44.89377252774189,5.053346491113542,2
32,80,GAS,85.018,9.0,2.0,28.55,30.431,26.037,281.0,262.0,293.0,280.0,INTERMEDIATE,14.0,Alpine,4.0,178.1723076923077,293.0,78.0,56.03076923076923,0.4153846153846154,0.2276923076923077,16.5,24.1,169.0,1.7,-7.787693587531815,-17.668304618074618,2
33,81,GAS,85.224,10.0,2.0,28.446,30.818,25.96,275.0,261.0,299.0,284.0,INTERMEDIATE,15.0,Alpine,3.0,177.1371951219512,300.0,78.0,55.81707317073171,0.3871951219512195,0.2225609756097561,16.5,24.1,159.0,1.8,-17.351856985930738,-7.602608656327312,2
34,85,GAS,77.201,14.0,3.0,26.555,27.277,23.369,282.0,262.0,294.0,291.0,SOFT,3.0,Alpine,4.0,196.9198606271777,300.0,94.0,62.62020905923345,0.49477351916376305,0.21254355400696864,16.5,24.6,157.0,1.8,-9.498642906361987,5.545590551792661,0
35,86,GAS,76.987,15.0,3.0,26.839,26.857,23.291,283.0,263.0,295.0,298.0,SOFT,4.0,Alpine,4.0,195.51760563380282,300.0,94.0,62.0,0.4753521126760563,0.20774647887323944,16.6,24.8,126.0,2.5,-36.82705532364814,27.53057958047746,2
36,93,GAS,77.477,22.0,3.0,26.82,27.441,23.216,287.0,265.0,297.0,295.0,SOFT,11.0,Alpine,4.0,196.17361111111111,304.0,95.0,58.420138888888886,0.4513888888888889,0.25,17.4,29.5,157.0,2.5,-5.5963075859026254,13.376209376550023,0
37,97,GAS,76.38,26.0,3.0,26.213,26.85,23.317,282.0,263.0,297.0,298.0,SOFT,15.0,Alpine,4.0,200.30662020905925,302.0,94.0,64.44599303135888,0.49477351916376305,0.17770034843205576,17.3,29.7,181.0,3.2,19.15382990524574,2.658480675078176,0
38,98,GAS,76.388,27.0,3.0,26.3,26.939,23.149,283.0,265.0,296.0,300.0,SOFT,16.0,Alpine,4.0,199.04609929078015,303.0,95.0,64.41843971631205,0.5,0.16666666666666666,17.3,29.2,138.0,3.0,-22.297106947441776,25.959564877050756,0
39,102,GAS,76.068,31.0,3.0,26.08,26.876,23.112,285.0,264.0,297.0,298.0,SOFT,20.0,Alpine,4.0,201.78445229681978,303.0,95.0,62.14134275618375,0.49823321554770317,0.1978798586572438,17.0,27.1,145.0,2.9,-15.295496551297695,22.35441578717724,0
40,104,GAS,75.972,33.0,3.0,26.031,26.888,23.053,286.0,265.0,296.0,300.0,SOFT,22.0,Alpine,4.0,191.9083969465649,303.0,94.0,60.75954198473283,0.4580152671755725,0.17557251908396945,16.9,26.8,170.0,2.5,8.996718056862301,9.30948784314387,0
41,108,GAS,75.862,37.0,3.0,26.081,26.916,22.865,286.0,264.0,295.0,299.0,SOFT,26.0,Alpine,4.0,200.5944055944056,301.0,93.0,62.97202797202797,0.4825174825174825,0.17832167832167833,16.9,25.5,179.0,2.2,18.79896222646191,5.186902866171749,0
42,111,GAS,75.654,40.0,3.0,26.002,26.865,22.787,286.0,265.0,296.0,299.0,SOFT,29.0,Alpine,4.0,202.65693430656935,302.0,95.0,64.65693430656934,0.5072992700729927,0.16423357664233576,16.8,24.9,167.0,2.7,9.488836520534122,12.677141843317369,0
43,119,GAS,75.248,48.0,4.0,25.851,26.749,22.648,285.0,264.0,297.0,301.0,SOFT,2.0,Alpine,6.0,204.25,304.0,97.0,64.99305555555556,0.4895833333333333,0.1736111111111111,17.8,28.4,191.0,3.5,33.302723014471894,0.06683726802101753,0
44,121,GAS,75.878,50.0,4.0,26.434,26.775,22.669,289.0,276.0,297.0,296.0,SOFT,4.0,Alpine,5.0,200.58273381294964,334.0,96.0,61.902877697841724,0.49280575539568344,0.20863309352517986,17.7,27.2,199.0,3.2,50.966945555870325,11.416703137242324,0
45,122,GAS,75.014,51.0,4.0,25.7,26.689,22.625,284.0,266.0,297.0,297.0,SOFT,5.0,Alpine,5.0,205.23297491039426,302.0,98.0,66.92831541218638,0.5053763440860215,0.16487455197132617,17.5,26.4,200.0,3.7,39.70836472021809,-5.8299195855444115,0
46,123,GAS,75.059,52.0,4.0,25.853,26.587,22.619,286.0,265.0,297.0,299.0,SOFT,6.0,Alpine,5.0,202.1950354609929,302.0,95.0,62.56382978723404,0.475177304964539,0.1773049645390071,17.4,26.1,177.0,3.5,16.92473336768035,4.561079940545656,0
47,124,GAS,74.836,53.0,4.0,25.874,26.47,22.492,287.0,266.0,298.0,300.0,SOFT,7.0,Alpine,5.0,204.49110320284697,303.0,96.0,63.97864768683274,0.4875444839857651,0.18149466192170818,17.3,25.7,197.0,2.7,37.1355089941704,-1.042105938063028,0
48,125,GAS,74.675,54.0,4.0,25.606,26.615,22.454,288.0,266.0,298.0,301.0,SOFT,8.0,Alpine,5.0,206.19243986254295,304.0,95.0,64.67697594501718,0.5085910652920962,0.19931271477663232,17.3,25.7,192.0,2.9,33.52408006438923,2.509845147322802,0
49,127,GAS,74.925,56.0,4.0,25.909,26.56,22.456,289.0,276.0,315.0,324.0,SOFT,10.0,Alpine,5.0,202.75087719298244,325.0,95.0,60.86666666666667,0.47368421052631576,0.21403508771929824,17.2,25.4,195.0,2.7,47.51475952213089,35.979773343212216,0
50,128,GAS,75.081,57.0,4.0,26.078,26.678,22.325,286.0,271.0,314.0,316.0,SOFT,11.0,Alpine,5.0,202.38095238095238,325.0,94.0,64.19727891156462,0.48299319727891155,0.1836734693877551,17.1,25.2,170.0,3.7,21.328978625511446,39.819837118942736,0
51,130,GAS,74.991,59.0,4.0,26.015,26.533,22.443,285.0,277.0,317.0,309.0,SOFT,13.0,Alpine,5.0,202.6851851851852,317.0,98.0,64.50740740740741,0.4962962962962963,0.18518518518518517,17.1,24.8,192.0,3.5,39.608048343960455,26.16230728414039,0
52,138,GAS,87.581,67.0,6.0,31.131,29.729,26.721,266.0,261.0,291.0,221.0,INTERMEDIATE,7.0,Alpine,4.0,173.07715133531158,291.0,77.0,49.8160237388724,0.2789317507418398,0.228486646884273,15.9,19.6,162.0,3.5,-46.09896257042849,-57.02306876304908,2
53,139,GAS,83.577,68.0,6.0,29.269,28.519,25.789,281.0,263.0,292.0,249.0,INTERMEDIATE,8.0,Alpine,4.0,180.80906148867314,296.0,81.0,53.786407766990294,0.3559870550161812,0.22006472491909385,15.8,19.4,163.0,2.7,-26.686464416481382,-32.005932379539644,2
54,140,GAS,81.892,69.0,6.0,28.634,27.869,25.389,280.0,259.0,292.0,255.0,INTERMEDIATE,9.0,Alpine,4.0,186.87171052631578,296.0,81.0,57.421052631578945,0.42105263157894735,0.20394736842105263,15.8,19.1,159.0,2.7,-25.98891238252425,-24.8531602452931,2
55,141,GAS,82.024,70.0,6.0,28.733,28.001,25.29,282.0,262.0,292.0,265.0,INTERMEDIATE,10.0,Alpine,4.0,185.44816053511707,297.0,82.0,57.33444816053512,0.411371237458194,0.22073578595317725,15.8,19.0,134.0,3.2,-43.3407416547354,-3.497825730246754,2
56,143,GAS,81.606,72.0,6.0,28.249,28.104,25.253,283.0,262.0,291.0,268.0,INTERMEDIATE,12.0,Alpine,4.0,187.92957746478874,299.0,82.0,61.390845070422536,0.44014084507042256,0.17253521126760563,15.8,19.1,161.0,3.0,-16.523408171981448,-14.697703801151484,2
57,146,PER,87.522,3.0,2.0,30.629,30.482,26.411,231.0,257.0,285.0,244.0,INTERMEDIATE,2.0,Red Bull Racing,1.0,172.9009009009009,291.0,84.0,53.53753753753754,0.32732732732732733,0.23423423423423423,17.2,27.3,158.0,1.2,-31.7619429192359,-65.7113456693555,2
58,147,PER,84.342,4.0,2.0,29.484,28.711,26.147,276.0,258.0,284.0,265.0,INTERMEDIATE,3.0,Red Bull Racing,1.0,182.8025078369906,291.0,84.0,58.376175548589345,0.4012539184952978,0.20376175548589343,16.7,26.2,187.0,1.3,2.883120398477316,-37.756305455693415,2
59,148,PER,84.1,5.0,2.0,28.765,29.44,25.895,278.0,258.0,287.0,268.0,INTERMEDIATE,4.0,Red Bull Racing,1.0,181.09302325581396,290.0,82.0,56.57142857142857,0.38870431893687707,0.17275747508305647,16.4,24.8,150.0,1.7,-31.687292689005393,-15.525654488804761,2
60,150,PER,86.345,7.0,2.0,29.166,30.305,26.874,252.0,255.0,288.0,267.0,INTERMEDIATE,6.0,Red Bull Racing,1.0,177.67731629392972,294.0,77.0,53.64217252396166,0.28434504792332266,0.18849840255591055,16.3,24.3,175.0,2.0,-9.080696066824103,-43.00119473363011,2
61,151,PER,84.599,8.0,2.0,28.545,30.217,25.837,270.0,261.0,288.0,265.0,INTERMEDIATE,7.0,Red Bull Racing,1.0,178.01324503311258,293.0,79.0,53.68543046357616,0.3344370860927152,0.1986754966887417,16.4,24.2,143.0,1.8,-39.690519469775126,-15.658556547610512,2
62,152,PER,84.495,9.0,2.0,28.506,30.034,25.955,273.0,260.0,287.0,263.0,INTERMEDIATE,8.0,Red Bull Racing,1.0,179.19496855345912,294.0,81.0,55.08490566037736,0.3805031446540881,0.20125786163522014,16.5,24.1,169.0,1.7,-15.13410708799492,-29.61754454303342,2
63,153,PER,84.583,10.0,2.0,28.477,30.159,25.947,279.0,260.0,289.0,277.0,INTERMEDIATE,9.0,Red Bull Racing,1.0,180.10334346504558,294.0,80.0,57.78115501519757,0.4316109422492401,0.20364741641337386,16.5,24.1,159.0,1.8,-18.214671760398993,-13.882874047617653,2
64,154,PER,85.107,11.0,2.0,28.706,30.65,25.751,278.0,259.0,288.0,280.0,INTERMEDIATE,10.0,Red Bull Racing,1.0,173.61204013377926,295.0,77.0,52.60200668896321,0.3712374581939799,0.20066889632107024,16.5,24.2,155.0,2.2,-25.738550611235176,-12.468802912246947,2
65,157,PER,76.876,14.0,3.0,26.617,26.718,23.541,282.0,263.0,293.0,292.0,SOFT,2.0,Red Bull Racing,2.0,198.13636363636363,299.0,95.0,63.08391608391609,0.5034965034965035,0.2097902097902098,16.5,24.6,157.0,1.8,-9.809992475924593,6.203247165019451,0
66,158,PER,77.081,15.0,3.0,26.571,27.017,23.493,284.0,262.0,293.0,299.0,SOFT,3.0,Red Bull Racing,2.0,199.6853146853147,302.0,97.0,63.88461538461539,0.5104895104895105,0.21328671328671328,16.5,24.7,154.0,2.4,-11.167617120131508,15.373385494056885,0
67,165,PER,76.989,22.0,3.0,26.467,27.123,23.399,285.0,261.0,293.0,300.0,SOFT,10.0,Red Bull Racing,2.0,195.540350877193,302.0,96.0,61.11929824561403,0.4842105263157895,0.20350877192982456,17.4,29.5,157.0,2.5,-5.744909247333724,13.093934676757458,0
68,169,PER,76.38,26.0,3.0,26.207,27.018,23.155,284.0,262.0,293.0,288.0,SOFT,14.0,Red Bull Racing,2.0,200.3840830449827,301.0,95.0,62.20415224913495,0.5017301038062284,0.19377162629757785,17.3,29.7,181.0,3.2,15.19093152246467,-5.133525635775734,0
69,170,PER,75.959,27.0,3.0,26.016,26.988,22.955,285.0,263.0,293.0,294.0,SOFT,15.0,Red Bull Racing,2.0,199.24100719424462,301.0,97.0,62.431654676258994,0.5035971223021583,0.20503597122302158,17.3,29.2,138.0,3.0,-24.80210167852143,21.45576350575101,0
70,172,PER,75.629,29.0,3.0,25.878,26.801,22.95,284.0,262.0,293.0,296.0,SOFT,17.0,Red Bull Racing,2.0,202.43820224719101,301.0,95.0,63.99250936329588,0.5131086142322098,0.1947565543071161,17.1,28.4,160.0,2.4,-0.12017989197881214,9.892201012785552,0
71,176,PER,75.615,33.0,3.0,25.846,26.944,22.825,285.0,263.0,294.0,294.0,SOFT,21.0,Red Bull Racing,2.0,203.28673835125448,301.0,100.0,63.333333333333336,0.5197132616487455,0.1827956989247312,16.9,26.8,170.0,2.5,9.837610926733909,5.758550452699543,0
72,184,PER,75.546,41.0,3.0,25.814,26.9,22.832,286.0,263.0,294.0,296.0,SOFT,29.0,Red Bull Racing,2.0,200.70034843205576,302.0,94.0,62.12543554006969,0.5052264808362369,0.21602787456445993,16.9,24.9,159.0,2.4,-0.1841853755384577,13.379060317211318,0
73,190,PER,74.318,47.0,4.0,25.598,26.269,22.451,286.0,265.0,295.0,295.0,SOFT,3.0,Red Bull Racing,3.0,203.42181818181817,303.0,96.0,64.17090909090909,0.5054545454545455,0.2,17.6,28.0,192.0,2.7,30.488099144631907,-4.997191457977798,0
74,193,PER,74.714,50.0,4.0,25.627,26.456,22.631,287.0,265.0,296.0,294.0,SOFT,6.0,Red Bull Racing,2.0,206.0394265232975,302.0,98.0,65.60215053763442,0.5232974910394266,0.17921146953405018,17.7,27.2,199.0,3.2,37.80048768168154,-7.32325771238778,0
75,195,PER,74.658,52.0,4.0,25.67,26.361,22.627,286.0,263.0,295.0,289.0,SOFT,8.0,Red Bull Racing,2.0,203.58303886925796,303.0,93.0,62.293286219081274,0.4911660777385159,0.1872791519434629,17.5,26.4,200.0,3.7,33.91616001167251,-11.897496394899393,0
76,197,PER,75.006,54.0,4.0,25.637,26.739,22.63,284.0,264.0,295.0,295.0,SOFT,10.0,Red Bull Racing,2.0,203.39383561643837,303.0,93.0,63.55821917808219,0.5034246575342466,0.1917808219178082,17.3,25.7,192.0,2.9,28.401094128635734,-3.818239402735253,0
77,198,PER,75.161,55.0,4.0,25.759,26.699,22.703,283.0,262.0,295.0,291.0,SOFT,11.0,Red Bull Racing,2.0,202.57432432432432,303.0,95.0,63.87837837837838,0.4966216216216216,0.18243243243243243,17.3,25.6,189.0,3.2,24.203620407599924,-5.4950791023255565,0
78,199,PER,74.656,56.0,4.0,25.496,26.535,22.625,287.0,263.0,295.0,303.0,SOFT,12.0,Red Bull Racing,2.0,203.84561403508772,303.0,95.0,63.78947368421053,0.5157894736842106,0.18947368421052632,17.2,25.6,191.0,2.5,31.735472395553,1.9942929156008462,0
79,200,PER,74.315,57.0,4.0,25.445,26.367,22.503,286.0,262.0,295.0,298.0,SOFT,13.0,Red Bull Racing,2.0,206.26297577854672,301.0,98.0,66.72318339100346,0.5640138408304498,0.1903114186851211,17.1,25.2,170.0,3.7,11.873833351282087,7.584867446120033,0
80,205,PER,83.125,62.0,5.0,29.171,28.825,25.129,277.0,261.0,289.0,265.0,INTERMEDIATE,8.0,Red Bull Racing,2.0,183.0906148867314,295.0,77.0,55.44983818770226,0.3818770226537217,0.22006472491909385,17.1,24.6,163.0,2.5,-18.7351429462849,-23.17787550470804,2
81,210,PER,86.386,67.0,7.0,30.518,29.375,26.493,264.0,261.0,291.0,241.0,INTERMEDIATE,10.0,Red Bull Racing,3.0,176.62048192771084,296.0,80.0,50.93674698795181,0.29819277108433734,0.21987951807228914,15.9,19.6,162.0,3.5,-32.07085820748681,-43.727075635170465,2
82,211,PER,83.139,68.0,7.0,28.847,28.316,25.976,284.0,264.0,292.0,256.0,INTERMEDIATE,11.0,Red Bull Racing,3.0,180.94805194805195,296.0,78.0,54.701298701298704,0.38636363636363635,0.22727272727272727,15.8,19.4,163.0,2.7,-23.038198248552785,-27.1849560806355,2
83,213,PER,81.828,70.0,7.0,28.15,28.089,25.589,286.0,266.0,295.0,279.0,INTERMEDIATE,13.0,Red Bull Racing,3.0,184.96959459459458,301.0,78.0,56.69932432432432,0.4189189189189189,0.20270270270270271,15.8,19.0,134.0,3.2,-38.024660591267526,8.35864423350197,2
84,214,PER,81.666,71.0,7.0,27.982,28.316,25.368,287.0,265.0,295.0,278.0,INTERMEDIATE,14.0,Red Bull Racing,3.0,186.25,302.0,79.0,56.51602564102564,0.41346153846153844,0.20512820512820512,15.7,19.0,204.0,2.5,27.198192219026843,-29.86313220782978,0
85,215,PER,81.699,72.0,7.0,28.079,28.269,25.351,285.0,263.0,292.0,279.0,INTERMEDIATE,15.0,Red Bull Racing,3.0,193.2,302.0,79.0,60.11578947368421,0.47017543859649125,0.18947368421052632,15.8,19.1,161.0,3.0,-10.49300243127331,-6.196871654223105,2
86,219,ALO,86.225,4.0,2.0,29.727,29.997,26.501,261.0,256.0,293.0,250.0,INTERMEDIATE,2.0,Aston Martin,6.0,174.75229357798165,300.0,76.0,52.039755351681954,0.3425076452599388,0.25688073394495414,16.7,26.2,187.0,1.3,-5.974805712954787,-53.046569825810124,2
87,220,ALO,84.932,5.0,2.0,28.791,29.539,26.602,281.0,261.0,291.0,274.0,INTERMEDIATE,3.0,Aston Martin,6.0,180.57615894039736,301.0,76.0,54.56953642384106,0.38741721854304634,0.2582781456953642,16.4,24.8,150.0,1.7,-29.333220099109923,-8.463498576301257,2
88,221,ALO,83.975,6.0,2.0,28.514,29.587,25.874,276.0,261.0,291.0,269.0,INTERMEDIATE,4.0,Aston Martin,5.0,178.24600638977637,299.0,80.0,54.805111821086264,0.36421725239616615,0.23961661341853036,16.2,24.6,177.0,2.0,-5.670976738644162,-28.2552450565628,2
89,222,ALO,83.182,7.0,2.0,28.06,29.202,25.92,278.0,262.0,291.0,271.0,INTERMEDIATE,5.0,Aston Martin,5.0,181.66006600660066,298.0,78.0,55.68316831683168,0.35313531353135313,0.21782178217821782,16.3,24.3,175.0,2.0,-6.011594723391191,-24.650163648251954,2
90,223,ALO,83.756,8.0,2.0,28.038,29.77,25.948,279.0,262.0,293.0,269.0,INTERMEDIATE,6.0,Aston Martin,5.0,179.95945945945945,298.0,77.0,53.2027027027027,0.34797297297297297,0.25,16.5,24.1,130.0,1.8,-47.60162593619341,-1.7802286661563929,2
91,224,ALO,84.325,9.0,2.0,28.381,30.097,25.847,277.0,262.0,291.0,275.0,INTERMEDIATE,7.0,Aston Martin,5.0,182.14241486068113,303.0,80.0,57.21052631578947,0.3653250773993808,0.21671826625386997,16.5,24.1,169.0,1.7,-8.99845568413863,-17.063345970527635,2
92,227,ALO,77.979,12.0,3.0,26.723,27.395,23.861,282.0,264.0,293.0,290.0,SOFT,2.0,Aston Martin,3.0,195.88666666666666,299.0,95.0,60.88,0.41,0.21333333333333335,16.5,24.3,149.0,1.7,-19.040232240457957,9.728152192963389,2
