,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
11,0 days 01:23:15.164000,VER,1,0 days 00:01:42.515000,12.0,1.0,,,0 days 00:00:27.549000,0 days 00:00:41.270000,0 days 00:00:33.696000,0 days 01:22:00.197000,0 days 01:22:41.467000,0 days 01:23:15.163000,207.0,174.0,199.0,289.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:21:32.649000,2023-10-22 19:22:34.882,1,3.0,False,,False,True
12,0 days 01:24:57.733000,VER,1,0 days 00:01:42.569000,13.0,1.0,,,0 days 00:00:27.531000,0 days 00:00:41.459000,0 days 00:00:33.579000,0 days 01:23:42.694000,0 days 01:24:24.153000,0 days 01:24:57.732000,208.0,174.0,198.0,287.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:23:15.164000,2023-10-22 19:24:17.397,1,3.0,False,,False,True
13,0 days 01:26:40.067000,VER,1,0 days 00:01:42.334000,14.0,1.0,,,0 days 00:00:27.550000,0 days 00:00:41.203000,0 days 00:00:33.581000,0 days 01:25:25.282000,0 days 01:26:06.485000,0 days 01:26:40.066000,207.0,176.0,198.0,289.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:24:57.733000,2023-10-22 19:25:59.966,1,3.0,False,,False,True
14,0 days 01:28:22.721000,VER,1,0 days 00:01:42.654000,15.0,1.0,,,0 days 00:00:27.685000,0 days 00:00:41.213000,0 days 00:00:33.756000,0 days 01:27:07.751000,0 days 01:27:48.964000,0 days 01:28:22.720000,210.0,177.0,198.0,288.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:26:40.067000,2023-10-22 19:27:42.300,1,3.0,False,,False,True
15,0 days 01:30:05.292000,VER,1,0 days 00:01:42.571000,16.0,1.0,,0 days 01:30:04.281000,0 days 00:00:27.599000,0 days 00:00:40.989000,0 days 00:00:33.983000,0 days 01:28:50.319000,0 days 01:29:31.308000,0 days 01:30:05.291000,207.0,178.0,,291.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:28:22.721000,2023-10-22 19:29:24.954,1,3.0,False,,False,False
16,0 days 01:32:05.993000,VER,1,0 days 00:02:00.701000,17.0,2.0,0 days 01:30:28.031000,,0 days 00:00:47.072000,0 days 00:00:40.493000,0 days 00:00:33.136000,0 days 01:30:52.363000,0 days 01:31:32.856000,0 days 01:32:05.992000,214.0,177.0,200.0,287.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:30:05.292000,2023-10-22 19:31:07.525,1,9.0,False,,False,False
17,0 days 01:33:46.982000,VER,1,0 days 00:01:40.989000,18.0,2.0,,,0 days 00:00:27.512000,0 days 00:00:40.404000,0 days 00:00:33.073000,0 days 01:32:33.504000,0 days 01:33:13.908000,0 days 01:33:46.981000,212.0,178.0,199.0,290.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:32:05.993000,2023-10-22 19:33:08.226,1,6.0,False,,False,True
18,0 days 01:35:27.791000,VER,1,0 days 00:01:40.809000,19.0,2.0,,,0 days 00:00:27.394000,0 days 00:00:40.464000,0 days 00:00:32.951000,0 days 01:34:14.375000,0 days 01:34:54.839000,0 days 01:35:27.790000,,178.0,201.0,289.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:33:46.982000,2023-10-22 19:34:49.215,1,5.0,False,,False,True
19,0 days 01:37:08.674000,VER,1,0 days 00:01:40.883000,20.0,2.0,,,0 days 00:00:27.350000,0 days 00:00:40.529000,0 days 00:00:33.004000,0 days 01:35:55.140000,0 days 01:36:35.669000,0 days 01:37:08.673000,210.0,177.0,200.0,290.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:35:27.791000,2023-10-22 19:36:30.024,1,5.0,False,,False,True
20,0 days 01:38:49.654000,VER,1,0 days 00:01:40.980000,21.0,2.0,,,0 days 00:00:27.268000,0 days 00:00:40.532000,0 days 00:00:33.180000,0 days 01:37:35.941000,0 days 01:38:16.473000,0 days 01:38:49.653000,213.0,177.0,200.0,292.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:37:08.674000,2023-10-22 19:38:10.907,1,4.0,False,,False,True
21,0 days 01:40:30.783000,VER,1,0 days 00:01:41.129000,22.0,2.0,,,0 days 00:00:27.314000,0 days 00:00:40.677000,0 days 00:00:33.138000,0 days 01:39:16.967000,0 days 01:39:57.644000,0 days 01:40:30.782000,,176.0,200.0,288.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:38:49.654000,2023-10-22 19:39:51.887,1,3.0,False,,False,True
22,0 days 01:42:11.704000,VER,1,0 days 00:01:40.921000,23.0,2.0,,,0 days 00:00:27.256000,0 days 00:00:40.419000,0 days 00:00:33.246000,0 days 01:40:58.038000,0 days 01:41:38.457000,0 days 01:42:11.703000,214.0,178.0,198.0,291.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:40:30.783000,2023-10-22 19:41:33.016,1,3.0,False,,False,True
23,0 days 01:43:52.907000,VER,1,0 days 00:01:41.203000,24.0,2.0,,,0 days 00:00:27.318000,0 days 00:00:40.694000,0 days 00:00:33.191000,0 days 01:42:39.021000,0 days 01:43:19.715000,0 days 01:43:52.906000,216.0,177.0,198.0,290.0,False,MEDIUM,8.0,True,Red Bull Racing,0 days 01:42:11.704000,2023-10-22 19:43:13.937,1,2.0,False,,False,True
24,0 days 01:45:34.175000,VER,1,0 days 00:01:41.268000,25.0,2.0,,,0 days 00:00:27.278000,0 days 00:00:40.687000,0 days 00:00:33.303000,0 days 01:44:20.184000,0 days 01:45:00.871000,0 days 01:45:34.174000,,176.0,199.0,290.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:43:52.907000,2023-10-22 19:44:55.140,1,2.0,False,,False,True
25,0 days 01:47:16.032000,VER,1,0 days 00:01:41.857000,26.0,2.0,,,0 days 00:00:27.306000,0 days 00:00:40.935000,0 days 00:00:33.616000,0 days 01:46:01.480000,0 days 01:46:42.415000,0 days 01:47:16.031000,212.0,175.0,201.0,290.0,False,MEDIUM,10.0,True,Red Bull Racing,0 days 01:45:34.175000,2023-10-22 19:46:36.408,1,2.0,False,,False,True
26,0 days 01:48:57.827000,VER,1,0 days 00:01:41.795000,27.0,2.0,,,0 days 00:00:27.166000,0 days 00:00:40.725000,0 days 00:00:33.904000,0 days 01:47:43.197000,0 days 01:48:23.922000,0 days 01:48:57.826000,213.0,174.0,198.0,313.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:47:16.032000,2023-10-22 19:48:18.265,1,2.0,False,,False,True
27,0 days 01:50:39.401000,VER,1,0 days 00:01:41.574000,28.0,2.0,,,0 days 00:00:27.189000,0 days 00:00:40.625000,0 days 00:00:33.760000,0 days 01:49:25.015000,0 days 01:50:05.640000,0 days 01:50:39.400000,211.0,181.0,201.0,323.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:48:57.827000,2023-10-22 19:50:00.060,1,1.0,False,,False,True
28,0 days 01:52:20.993000,VER,1,0 days 00:01:41.592000,29.0,2.0,,,0 days 00:00:27.335000,0 days 00:00:41.014000,0 days 00:00:33.243000,0 days 01:51:06.735000,0 days 01:51:47.749000,0 days 01:52:20.992000,216.0,176.0,200.0,288.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:50:39.401000,2023-10-22 19:51:41.634,1,1.0,False,,False,True
29,0 days 01:54:02.651000,VER,1,0 days 00:01:41.658000,30.0,2.0,,,0 days 00:00:27.320000,0 days 00:00:41.079000,0 days 00:00:33.259000,0 days 01:52:48.312000,0 days 01:53:29.391000,0 days 01:54:02.650000,217.0,178.0,199.0,290.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:52:20.993000,2023-10-22 19:53:23.226,1,1.0,False,,False,True
30,0 days 01:55:43.988000,VER,1,0 days 00:01:41.337000,31.0,2.0,,,0 days 00:00:27.247000,0 days 00:00:40.831000,0 days 00:00:33.259000,0 days 01:54:29.897000,0 days 01:55:10.728000,0 days 01:55:43.987000,,176.0,200.0,291.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:54:02.651000,2023-10-22 19:55:04.884,1,1.0,False,,False,True
31,0 days 01:57:25.564000,VER,1,0 days 00:01:41.576000,32.0,2.0,,,0 days 00:00:27.348000,0 days 00:00:40.954000,0 days 00:00:33.274000,0 days 01:56:11.335000,0 days 01:56:52.289000,0 days 01:57:25.563000,215.0,180.0,200.0,290.0,False,MEDIUM,16.0,True,Red Bull Racing,0 days 01:55:43.988000,2023-10-22 19:56:46.221,1,1.0,False,,False,True
32,0 days 01:59:07.071000,VER,1,0 days 00:01:41.507000,33.0,2.0,,,0 days 00:00:27.352000,0 days 00:00:40.964000,0 days 00:00:33.191000,0 days 01:57:52.915000,0 days 01:58:33.879000,0 days 01:59:07.070000,213.0,177.0,200.0,290.0,False,MEDIUM,17.0,True,Red Bull Racing,0 days 01:57:25.564000,2023-10-22 19:58:27.797,1,1.0,False,,False,True
33,0 days 02:00:48.652000,VER,1,0 days 00:01:41.581000,34.0,2.0,,,0 days 00:00:27.327000,0 days 00:00:41.060000,0 days 00:00:33.194000,0 days 01:59:34.397000,0 days 02:00:15.457000,0 days 02:00:48.651000,214.0,177.0,200.0,290.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:59:07.071000,2023-10-22 20:00:09.304,1,1.0,False,,False,True
34,0 days 02:02:30.429000,VER,1,0 days 00:01:41.777000,35.0,2.0,,0 days 02:02:29.371000,0 days 00:00:27.420000,0 days 00:00:40.953000,0 days 00:00:33.404000,0 days 02:01:16.071000,0 days 02:01:57.024000,0 days 02:02:30.428000,215.0,180.0,,289.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 02:00:48.652000,2023-10-22 20:01:50.885,1,1.0,False,,False,False
35,0 days 02:04:32.595000,VER,1,0 days 00:02:02.166000,36.0,3.0,0 days 02:02:54.371000,,0 days 00:00:48.403000,0 days 00:00:40.859000,0 days 00:00:32.904000,0 days 02:03:18.831000,0 days 02:03:59.690000,0 days 02:04:32.594000,213.0,180.0,201.0,284.0,False,HARD,1.0,True,Red Bull Racing,0 days 02:02:30.429000,2023-10-22 20:03:32.662,1,4.0,False,,False,False
36,0 days 02:06:13.358000,VER,1,0 days 00:01:40.763000,37.0,3.0,,,0 days 00:00:27.287000,0 days 00:00:40.655000,0 days 00:00:32.821000,0 days 02:04:59.881000,0 days 02:05:40.536000,0 days 02:06:13.357000,214.0,178.0,202.0,286.0,True,HARD,2.0,True,Red Bull Racing,0 days 02:04:32.595000,2023-10-22 20:05:34.828,1,4.0,False,,False,True
37,0 days 02:07:53.797000,VER,1,0 days 00:01:40.439000,38.0,3.0,,,0 days 00:00:26.926000,0 days 00:00:40.218000,0 days 00:00:33.295000,0 days 02:06:40.283000,0 days 02:07:20.501000,0 days 02:07:53.796000,215.0,180.0,203.0,313.0,True,HARD,3.0,True,Red Bull Racing,0 days 02:06:13.358000,2023-10-22 20:07:15.591,1,3.0,False,,False,True
38,0 days 02:09:33.921000,VER,1,0 days 00:01:40.124000,39.0,3.0,,,0 days 00:00:26.874000,0 days 00:00:40.482000,0 days 00:00:32.768000,0 days 02:08:20.670000,0 days 02:09:01.152000,0 days 02:09:33.920000,221.0,180.0,202.0,288.0,True,HARD,4.0,True,Red Bull Racing,0 days 02:07:53.797000,2023-10-22 20:08:56.030,1,1.0,False,,False,True
39,0 days 02:11:13.949000,VER,1,0 days 00:01:40.028000,40.0,3.0,,,0 days 00:00:26.907000,0 days 00:00:40.396000,0 days 00:00:32.725000,0 days 02:10:00.827000,0 days 02:10:41.223000,0 days 02:11:13.948000,222.0,180.0,202.0,290.0,True,HARD,5.0,True,Red Bull Racing,0 days 02:09:33.921000,2023-10-22 20:10:36.154,1,1.0,False,,False,True
40,0 days 02:12:54.398000,VER,1,0 days 00:01:40.449000,41.0,3.0,,,0 days 00:00:27.036000,0 days 00:00:40.284000,0 days 00:00:33.129000,0 days 02:11:40.984000,0 days 02:12:21.268000,0 days 02:12:54.397000,220.0,178.0,200.0,295.0,False,HARD,6.0,True,Red Bull Racing,0 days 02:11:13.949000,2023-10-22 20:12:16.182,1,1.0,False,,False,True
41,0 days 02:14:34.747000,VER,1,0 days 00:01:40.349000,42.0,3.0,,,0 days 00:00:27.153000,0 days 00:00:40.272000,0 days 00:00:32.924000,0 days 02:13:21.550000,0 days 02:14:01.822000,0 days 02:14:34.746000,221.0,178.0,199.0,298.0,False,HARD,7.0,True,Red Bull Racing,0 days 02:12:54.398000,2023-10-22 20:13:56.631,1,1.0,False,,False,True
42,0 days 02:16:14.959000,VER,1,0 days 00:01:40.212000,43.0,3.0,,,0 days 00:00:27.009000,0 days 00:00:40.468000,0 days 00:00:32.735000,0 days 02:15:01.755000,0 days 02:15:42.223000,0 days 02:16:14.958000,,178.0,201.0,293.0,False,HARD,8.0,True,Red Bull Racing,0 days 02:14:34.747000,2023-10-22 20:15:36.980,1,1.0,False,,False,True
43,0 days 02:17:55.729000,VER,1,0 days 00:01:40.770000,44.0,3.0,,,0 days 00:00:27.067000,0 days 00:00:40.748000,0 days 00:00:32.955000,0 days 02:16:42.025000,0 days 02:17:22.773000,0 days 02:17:55.728000,,179.0,202.0,290.0,False,HARD,9.0,True,Red Bull Racing,0 days 02:16:14.959000,2023-10-22 20:17:17.192,1,1.0,False,,False,True
44,0 days 02:19:35.974000,VER,1,0 days 00:01:40.245000,45.0,3.0,,,0 days 00:00:26.856000,0 days 00:00:40.566000,0 days 00:00:32.823000,0 days 02:18:22.584000,0 days 02:19:03.150000,0 days 02:19:35.973000,223.0,178.0,203.0,290.0,False,HARD,10.0,True,Red Bull Racing,0 days 02:17:55.729000,2023-10-22 20:18:57.962,1,1.0,False,,False,True
45,0 days 02:21:16.562000,VER,1,0 days 00:01:40.588000,46.0,3.0,,,0 days 00:00:27.175000,0 days 00:00:40.548000,0 days 00:00:32.865000,0 days 02:20:03.148000,0 days 02:20:43.696000,0 days 02:21:16.561000,218.0,180.0,202.0,288.0,False,HARD,11.0,True,Red Bull Racing,0 days 02:19:35.974000,2023-10-22 20:20:38.207,1,1.0,False,,False,True
46,0 days 02:22:56.872000,VER,1,0 days 00:01:40.310000,47.0,3.0,,,0 days 00:00:26.972000,0 days 00:00:40.508000,0 days 00:00:32.830000,0 days 02:21:43.533000,0 days 02:22:24.041000,0 days 02:22:56.871000,217.0,181.0,202.0,290.0,False,HARD,12.0,True,Red Bull Racing,0 days 02:21:16.562000,2023-10-22 20:22:18.795,1,1.0,False,,False,True
47,0 days 02:24:37.201000,VER,1,0 days 00:01:40.329000,48.0,3.0,,,0 days 00:00:26.999000,0 days 00:00:40.614000,0 days 00:00:32.716000,0 days 02:23:23.870000,0 days 02:24:04.484000,0 days 02:24:37.200000,219.0,181.0,203.0,290.0,False,HARD,13.0,True,Red Bull Racing,0 days 02:22:56.872000,2023-10-22 20:23:59.105,1,1.0,False,,False,True
48,0 days 02:26:17.619000,VER,1,0 days 00:01:40.418000,49.0,3.0,,,0 days 00:00:27.127000,0 days 00:00:40.459000,0 days 00:00:32.832000,0 days 02:25:04.327000,0 days 02:25:44.786000,0 days 02:26:17.618000,222.0,180.0,202.0,292.0,False,HARD,14.0,True,Red Bull Racing,0 days 02:24:37.201000,2023-10-22 20:25:39.434,1,1.0,False,,False,True
49,0 days 02:27:57.828000,VER,1,0 days 00:01:40.209000,50.0,3.0,,,0 days 00:00:26.959000,0 days 00:00:40.455000,0 days 00:00:32.795000,0 days 02:26:44.577000,0 days 02:27:25.032000,0 days 02:27:57.827000,,181.0,203.0,294.0,False,HARD,15.0,True,Red Bull Racing,0 days 02:26:17.619000,2023-10-22 20:27:19.852,1,1.0,False,,False,True
50,0 days 02:29:37.927000,VER,1,0 days 00:01:40.099000,51.0,3.0,,,0 days 00:00:26.759000,0 days 00:00:40.384000,0 days 00:00:32.956000,0 days 02:28:24.586000,0 days 02:29:04.970000,0 days 02:29:37.926000,225.0,177.0,202.0,295.0,False,HARD,16.0,True,Red Bull Racing,0 days 02:27:57.828000,2023-10-22 20:29:00.061,1,1.0,False,,False,True
51,0 days 02:31:18.262000,VER,1,0 days 00:01:40.335000,52.0,3.0,,,0 days 00:00:26.792000,0 days 00:00:40.390000,0 days 00:00:33.153000,0 days 02:30:04.718000,0 days 02:30:45.108000,0 days 02:31:18.261000,221.0,176.0,201.0,295.0,False,HARD,17.0,True,Red Bull Racing,0 days 02:29:37.927000,2023-10-22 20:30:40.160,1,1.0,False,,False,True
52,0 days 02:32:58.898000,VER,1,0 days 00:01:40.636000,53.0,3.0,,,0 days 00:00:26.943000,0 days 00:00:40.436000,0 days 00:00:33.257000,0 days 02:31:45.204000,0 days 02:32:25.640000,0 days 02:32:58.897000,223.0,181.0,201.0,296.0,False,HARD,18.0,True,Red Bull Racing,0 days 02:31:18.262000,2023-10-22 20:32:20.495,1,1.0,False,,False,True
53,0 days 02:34:39.527000,VER,1,0 days 00:01:40.629000,54.0,3.0,,,0 days 00:00:26.947000,0 days 00:00:40.629000,0 days 00:00:33.053000,0 days 02:33:25.844000,0 days 02:34:06.473000,0 days 02:34:39.526000,221.0,180.0,201.0,296.0,False,HARD,19.0,True,Red Bull Racing,0 days 02:32:58.898000,2023-10-22 20:34:01.131,1,1.0,False,,False,True
54,0 days 02:36:20.525000,VER,1,0 days 00:01:40.998000,55.0,3.0,,,0 days 00:00:27.034000,0 days 00:00:40.635000,0 days 00:00:33.329000,0 days 02:35:06.560000,0 days 02:35:47.195000,0 days 02:36:20.524000,220.0,179.0,201.0,299.0,False,HARD,20.0,True,Red Bull Racing,0 days 02:34:39.527000,2023-10-22 20:35:41.760,1,1.0,False,,False,True
55,0 days 02:38:00.862000,VER,1,0 days 00:01:40.337000,56.0,3.0,,,0 days 00:00:26.948000,0 days 00:00:40.098000,0 days 00:00:33.291000,0 days 02:36:47.472000,0 days 02:37:27.570000,0 days 02:38:00.861000,223.0,178.0,202.0,322.0,False,HARD,21.0,True,Red Bull Racing,0 days 02:36:20.525000,2023-10-22 20:37:22.758,1,1.0,False,,False,True
56,0 days 01:04:21.212000,NOR,4,0 days 00:01:41.712000,1.0,1.0,,,,0 days 00:00:40.386000,0 days 00:00:33.341000,,0 days 01:03:47.919000,0 days 01:04:21.324000,213.0,182.0,199.0,293.0,False,MEDIUM,1.0,True,McLaren,0 days 01:02:39.217000,2023-10-22 19:03:41.450,1,1.0,False,,False,False
57,0 days 01:06:03.194000,NOR,4,0 days 00:01:41.982000,2.0,1.0,,,0 days 00:00:27.570000,0 days 00:00:40.957000,0 days 00:00:33.455000,0 days 01:04:48.782000,0 days 01:05:29.739000,0 days 01:06:03.194000,209.0,181.0,200.0,290.0,True,MEDIUM,2.0,True,McLaren,0 days 01:04:21.212000,2023-10-22 19:05:23.445,1,1.0,False,,False,True
58,0 days 01:07:45.474000,NOR,4,0 days 00:01:42.280000,3.0,1.0,,,0 days 00:00:27.599000,0 days 00:00:40.887000,0 days 00:00:33.794000,0 days 01:06:30.793000,0 days 01:07:11.680000,0 days 01:07:45.474000,205.0,182.0,199.0,287.0,False,MEDIUM,3.0,True,McLaren,0 days 01:06:03.194000,2023-10-22 19:07:05.427,1,1.0,False,,False,True
59,0 days 01:09:27.805000,NOR,4,0 days 00:01:42.331000,4.0,1.0,,,0 days 00:00:27.637000,0 days 00:00:41.008000,0 days 00:00:33.686000,0 days 01:08:13.111000,0 days 01:08:54.119000,0 days 01:09:27.805000,209.0,180.0,200.0,289.0,False,MEDIUM,4.0,True,McLaren,0 days 01:07:45.474000,2023-10-22 19:08:47.707,1,1.0,False,,False,True
60,0 days 01:11:10.049000,NOR,4,0 days 00:01:42.244000,5.0,1.0,,,0 days 00:00:27.534000,0 days 00:00:40.859000,0 days 00:00:33.851000,0 days 01:09:55.339000,0 days 01:10:36.198000,0 days 01:11:10.049000,208.0,181.0,198.0,294.0,False,MEDIUM,5.0,True,McLaren,0 days 01:09:27.805000,2023-10-22 19:10:30.038,1,1.0,False,,False,True
61,0 days 01:12:52.851000,NOR,4,0 days 00:01:42.802000,6.0,1.0,,,0 days 00:00:27.626000,0 days 00:00:41.172000,0 days 00:00:34.004000,0 days 01:11:37.675000,0 days 01:12:18.847000,0 days 01:12:52.851000,209.0,180.0,198.0,290.0,False,MEDIUM,6.0,True,McLaren,0 days 01:11:10.049000,2023-10-22 19:12:12.282,1,1.0,False,,False,True
62,0 days 01:14:35.593000,NOR,4,0 days 00:01:42.742000,7.0,1.0,,,0 days 00:00:27.674000,0 days 00:00:41.180000,0 days 00:00:33.888000,0 days 01:13:20.525000,0 days 01:14:01.705000,0 days 01:14:35.593000,210.0,180.0,196.0,292.0,False,MEDIUM,7.0,True,McLaren,0 days 01:12:52.851000,2023-10-22 19:13:55.084,1,1.0,False,,False,True
63,0 days 01:16:18.093000,NOR,4,0 days 00:01:42.500000,8.0,1.0,,,0 days 00:00:27.568000,0 days 00:00:41.196000,0 days 00:00:33.736000,0 days 01:15:03.161000,0 days 01:15:44.357000,0 days 01:16:18.093000,,181.0,197.0,292.0,False,MEDIUM,8.0,True,McLaren,0 days 01:14:35.593000,2023-10-22 19:15:37.826,1,1.0,False,,False,True
64,0 days 01:18:00.760000,NOR,4,0 days 00:01:42.667000,9.0,1.0,,,0 days 00:00:27.568000,0 days 00:00:41.153000,0 days 00:00:33.946000,,0 days 01:17:26.814000,0 days 01:18:00.760000,211.0,181.0,197.0,291.0,False,MEDIUM,9.0,True,McLaren,0 days 01:16:18.093000,2023-10-22 19:17:20.326,1,1.0,False,,False,True
65,0 days 01:19:43.151000,NOR,4,0 days 00:01:42.391000,10.0,1.0,,,0 days 00:00:27.595000,0 days 00:00:41.025000,0 days 00:00:33.771000,0 days 01:18:28.355000,0 days 01:19:09.380000,0 days 01:19:43.151000,,182.0,197.0,291.0,False,MEDIUM,10.0,True,McLaren,0 days 01:18:00.760000,2023-10-22 19:19:02.993,1,1.0,False,,False,True
66,0 days 01:21:25.577000,NOR,4,0 days 00:01:42.426000,11.0,1.0,,,0 days 00:00:27.529000,0 days 00:00:41.100000,0 days 00:00:33.797000,0 days 01:20:10.680000,0 days 01:20:51.780000,0 days 01:21:25.577000,210.0,181.0,198.0,296.0,False,MEDIUM,11.0,True,McLaren,0 days 01:19:43.151000,2023-10-22 19:20:45.384,1,1.0,False,,False,True
67,0 days 01:23:07.690000,NOR,4,0 days 00:01:42.113000,12.0,1.0,,,0 days 00:00:27.490000,0 days 00:00:40.992000,0 days 00:00:33.631000,0 days 01:21:53.067000,0 days 01:22:34.059000,0 days 01:23:07.690000,211.0,181.0,198.0,293.0,False,MEDIUM,12.0,True,McLaren,0 days 01:21:25.577000,2023-10-22 19:22:27.810,1,1.0,False,,False,True
